house_id,Type,Location,Area,Bath(s),Bedroom(s),Price,Area_Marlas
47124722,house,"raiwind road, lahore, punjab",12 Marla,3,3,41500000,12.0
46795047,house,"bahria town, lahore, punjab",8 Marla,6,5,32000000,8.0
47207946,house,other,2 Kanal,6,8,150000000,40.0
47060472,house,other,5 Marla,3,3,16000000,5.0
47232558,house,"gulberg, lahore, punjab",11 Marla,3,4,35000000,11.0
47060716,house,other,4.5 Marla,4,3,16000000,4.5
47320347,house,"johar town, lahore, punjab",9 Marla,5,4,37000000,9.0
47258961,flat,"gulberg, lahore, punjab",10.7 Marla,4,3,45000000,10.7
47024193,house,other,5 Marla,4,4,17500000,5.0
47022673,house,other,10 Marla,6,5,32500000,10.0
47001047,house,other,10 Marla,5,4,35000000,10.0
47269917,house,"raiwind road, lahore, punjab",10 Marla,4,4,22000000,10.0
47270223,house,"raiwind road, lahore, punjab",10 Marla,4,4,22000000,10.0
47271527,house,"raiwind road, lahore, punjab",10 Marla,5,4,19800000,10.0
46805134,house,"johar town, lahore, punjab",6 Marla,5,4,25000000,6.0
47001019,house,other,6 Kanal,6,11,550000000,120.0
46996076,house,other,2.2 Marla,3,2,12500000,2.2
47345648,house,"raiwind road, lahore, punjab",10 Marla,4,4,21000000,10.0
46805196,house,other,1 Kanal,6,7,70000000,20.0
47033132,house,"allama iqbal town, lahore, punjab",6 Marla,3,4,25000000,6.0
47034086,house,"bahria orchard, lahore, punjab",5 Marla,3,3,16000000,5.0
47009385,house,other,7 Marla,3,4,25000000,7.0
47005407,house,other,1.1 Kanal,6,7,180000000,22.0
46845175,house,"gulberg, lahore, punjab",4 Kanal,6,10,300000000,80.0
47004779,house,other,3 Kanal,6,7,300000000,60.0
46974184,house,other,1 Kanal,6,5,42500000,20.0
46998713,house,other,2 Kanal,5,6,180000000,40.0
46959980,house,other,5 Marla,4,3,21000000,5.0
46845851,house,"raiwind road, lahore, punjab",7 Marla,5,4,30000000,7.0
46967014,house,other,7 Marla,6,6,31000000,7.0
47286929,house,other,4 Marla,4,3,15000000,4.0
47282249,house,other,8 Marla,6,5,27500000,8.0
47206524,house,"al rehman garden, lahore, punjab",5 Marla,5,4,16500000,5.0
46961613,house,"paragon city, lahore, punjab",5 Marla,4,3,19000000,5.0
47011474,house,other,3.5 Marla,3,3,11700000,3.5
47011453,house,other,10 Marla,6,6,30500000,10.0
47030324,house,"al rehman garden, lahore, punjab",6 Marla,6,5,15500000,6.0
47049247,house,"al rehman garden, lahore, punjab",5 Marla,6,5,17500000,5.0
46912663,house,"al rehman garden, lahore, punjab",5 Marla,6,5,15000000,5.0
47208574,house,"dha defence, lahore, punjab",2 Kanal,6,5,145000000,40.0
47355563,house,other,5 Marla,6,5,17500000,5.0
47379007,house,other,16 Marla,6,6,42000000,16.0
47177547,house,other,5 Marla,6,5,20500000,5.0
47178051,house,other,8 Marla,5,3,22500000,8.0
46563183,house,"al rehman garden, lahore, punjab",5 Marla,6,5,16000000,5.0
46983054,house,other,17.5 Marla,6,5,60000000,17.5
46907090,house,"al rehman garden, lahore, punjab",6 Marla,6,5,18500000,6.0
44866776,flat,"gulberg, lahore, punjab",10.7 Marla,3,3,45000000,10.7
47148630,house,"dha defence, lahore, punjab",1.1 Kanal,6,5,54900000,22.0
46597400,house,other,7 Marla,4,3,25000000,7.0
47053382,house,"park view city, lahore, punjab",5 Marla,4,4,19500000,5.0
45668054,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
47177958,house,"park view city, lahore, punjab",5 Marla,4,4,17000000,5.0
45494855,house,other,2 Marla,3,3,11500000,2.0
44095111,house,other,10 Marla,5,4,37500000,10.0
47147685,house,"park view city, lahore, punjab",6 Marla,4,4,24000000,6.0
47097933,house,"park view city, lahore, punjab",7 Marla,6,6,28000000,7.0
45668397,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
47148032,house,"park view city, lahore, punjab",10 Marla,6,6,32500000,10.0
45731826,house,"dha defence, lahore, punjab",1 Kanal,6,5,73500000,20.0
44457819,house,"dha defence, lahore, punjab",1 Kanal,6,5,88500000,20.0
47166284,house,"dha defence, lahore, punjab",5 Marla,4,3,22000000,5.0
47182322,flat,"gulberg, lahore, punjab",9.4 Marla,2,3,55000000,9.4
44669092,house,"dha defence, lahore, punjab",2 Kanal,7,6,145000000,40.0
47179450,house,"dha defence, lahore, punjab",1 Kanal,6,5,105000000,20.0
47179540,house,"dha defence, lahore, punjab",1 Kanal,6,5,95000000,20.0
47144290,house,"gt road, lahore, punjab",5 Marla,5,4,11900000,5.0
47179203,house,"dha defence, lahore, punjab",1 Kanal,6,5,97000000,20.0
47165422,house,"bedian road, lahore, punjab",4 Marla,5,4,8700000,4.0
47013401,house,"dha defence, lahore, punjab",5 Marla,4,3,21500000,5.0
47005108,house,"bedian road, lahore, punjab",4 Marla,5,4,8700000,4.0
47099775,house,"park view city, lahore, punjab",5 Marla,4,4,18500000,5.0
47143894,house,"dha defence, lahore, punjab",5 Marla,4,3,16500000,5.0
47194676,house,"dha defence, lahore, punjab",2 Kanal,6,7,370000000,40.0
47159903,house,"park view city, lahore, punjab",5 Marla,4,4,16000000,5.0
46478491,house,"dha defence, lahore, punjab",5 Marla,5,3,19500000,5.0
43736674,flat,"gulberg, lahore, punjab",1.4 Marla,1,1,9475000,1.4
47180178,house,"gt road, lahore, punjab",5 Marla,5,4,16000000,5.0
47004716,house,"dha defence, lahore, punjab",10 Marla,5,4,49000000,10.0
47198900,house,"bahria town, lahore, punjab",8 Marla,5,4,29000000,8.0
47198899,house,"bahria town, lahore, punjab",8 Marla,5,4,30000000,8.0
47203107,house,other,10 Marla,5,4,30000000,10.0
47202966,house,other,10 Marla,5,4,36000000,10.0
47203019,house,other,5 Marla,4,3,15000000,5.0
47202800,house,"state life housing society, lahore, punjab",10 Marla,5,4,35000000,10.0
47202695,house,"state life housing society, lahore, punjab",5 Marla,4,3,16500000,5.0
47202886,house,other,5 Marla,4,3,17000000,5.0
42267890,flat,"bahria town, lahore, punjab",2.3 Marla,1,1,6500000,2.3
47196613,house,"dha defence, lahore, punjab",1 Kanal,6,5,175000000,20.0
47193848,house,"raiwind road, lahore, punjab",5 Marla,5,4,21500000,5.0
47147464,house,"bedian road, lahore, punjab",5 Marla,5,4,10800000,5.0
47180476,house,"bedian road, lahore, punjab",5 Marla,5,4,10800000,5.0
47030142,house,"valencia housing society, lahore, punjab",1 Kanal,6,5,70000000,20.0
47207305,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,31000000,10.0
47018816,flat,"bahria town, lahore, punjab",2.2 Marla,1,1,7950000,2.2
47320028,flat,"bahria town, lahore, punjab",2 Marla,1,1,6200000,2.0
47196199,house,"bahria town, lahore, punjab",12 Marla,6,5,59000000,12.0
45929456,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
47109687,house,other,5 Marla,5,4,19900000,5.0
46391735,flat,"gulberg, lahore, punjab",9.9 Marla,3,3,55600000,9.9
47085852,house,"bahria town, lahore, punjab",10 Marla,6,5,39900000,10.0
47005308,house,"bahria town, lahore, punjab",10 Marla,6,5,39900000,10.0
46965094,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
46392963,house,"bahria town, lahore, punjab",5 Marla,5,3,18000000,5.0
47084497,house,"bahria town, lahore, punjab",5 Marla,4,3,19000000,5.0
47059742,flat,"bahria town, lahore, punjab",2 Marla,1,1,6300000,2.0
47020392,house,"bahria town, lahore, punjab",10 Marla,6,5,34900000,10.0
47020396,house,"bahria town, lahore, punjab",5 Marla,4,3,21000000,5.0
46956216,house,"bahria town, lahore, punjab",10 Marla,6,5,35000000,10.0
46914422,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
46952870,house,"dha defence, lahore, punjab",10 Marla,5,4,55000000,10.0
47196693,house,"bahria town, lahore, punjab",10 Marla,6,5,33000000,10.0
45251492,house,"central park housing scheme, lahore, punjab",5 Marla,4,3,16800000,5.0
47052521,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
47208893,house,"dha defence, lahore, punjab",1 Kanal,6,5,70000000,20.0
47054003,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
47208750,house,"dha defence, lahore, punjab",1 Kanal,6,5,115000000,20.0
46981495,house,"dha defence, lahore, punjab",1 Kanal,6,5,139500000,20.0
47208566,house,"dha defence, lahore, punjab",1 Kanal,6,5,95000000,20.0
45393352,flat,"bahria town, lahore, punjab",2.7 Marla,1,1,8000000,2.7
45639469,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
44210474,house,"bahria town, lahore, punjab",6 Marla,3,3,18500000,6.0
47014660,house,"dha defence, lahore, punjab",10 Marla,4,4,50000000,10.0
46993714,house,"dha defence, lahore, punjab",5 Marla,3,3,27500000,5.0
47066536,house,"raiwind road, lahore, punjab",5 Marla,4,3,22000000,5.0
47080666,house,"dha defence, lahore, punjab",12 Marla,5,4,73500000,12.0
47070284,house,"raiwind road, lahore, punjab",10 Marla,6,5,47000000,10.0
47012799,house,"bahria town, lahore, punjab",10 Marla,6,5,34900000,10.0
39441565,house,other,5 Marla,4,3,13200000,5.0
47212081,house,"dha defence, lahore, punjab",1 Kanal,6,5,117500000,20.0
47009995,house,"dha defence, lahore, punjab",5 Marla,4,3,19000000,5.0
46901340,house,other,7 Marla,5,4,22500000,7.0
47220681,flat,"bahria town, lahore, punjab",2 Marla,1,1,6100000,2.0
47206030,house,"bahria town, lahore, punjab",5 Marla,4,3,21000000,5.0
47010076,house,"dha defence, lahore, punjab",1 Kanal,6,5,102500000,20.0
46998465,house,"dha defence, lahore, punjab",2 Kanal,6,7,195000000,40.0
47216841,house,"gt road, lahore, punjab",4 Marla,3,3,16500000,4.0
47054760,house,"park view city, lahore, punjab",5 Marla,4,4,18500000,5.0
47228171,house,"state life housing society, lahore, punjab",12 Marla,5,4,41000000,12.0
46305336,house,"raiwind road, lahore, punjab",5 Marla,5,4,22000000,5.0
47232376,house,other,16 Marla,6,9,41500000,16.0
47018145,house,"dha defence, lahore, punjab",1 Kanal,6,5,71000000,20.0
46977960,flat,"raiwind road, lahore, punjab",5 Marla,2,2,5600000,5.0
47196487,flat,"gulberg, lahore, punjab",8.4 Marla,3,3,56700000,8.4
47234250,house,"bahria town, lahore, punjab",8 Marla,4,3,19000000,8.0
38231989,flat,"bahria town, lahore, punjab",2.3 Marla,1,1,6500000,2.3
47004532,house,other,4 Kanal,6,11,320000000,80.0
47246780,house,"dha defence, lahore, punjab",1 Kanal,5,6,149500000,20.0
46890071,house,"raiwind road, lahore, punjab",7 Marla,5,4,31000000,7.0
46758172,house,"dha defence, lahore, punjab",1 Kanal,5,5,67500000,20.0
47259221,house,"dha defence, lahore, punjab",5 Marla,4,3,23000000,5.0
47247282,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,3,23000000,5.0
47259514,house,"dha defence, lahore, punjab",10 Marla,5,4,39000000,10.0
47259482,house,"dha defence, lahore, punjab",1 Kanal,6,5,98000000,20.0
46602780,house,"bedian road, lahore, punjab",5 Marla,5,4,10800000,5.0
47259791,house,"dha defence, lahore, punjab",10 Marla,5,4,35000000,10.0
47260692,house,"dha defence, lahore, punjab",1 Kanal,6,5,87500000,20.0
47260994,house,"dha defence, lahore, punjab",1 Kanal,6,5,68500000,20.0
47258461,house,other,5 Marla,5,4,15000000,5.0
47092660,house,other,1 Kanal,4,3,24500000,20.0
46545937,house,"bedian road, lahore, punjab",5 Marla,5,4,11000000,5.0
47261483,house,"dha defence, lahore, punjab",1 Kanal,6,5,73500000,20.0
46509711,house,"dha defence, lahore, punjab",5 Marla,4,3,17800000,5.0
47263024,house,"dha defence, lahore, punjab",6 Marla,5,4,27000000,6.0
47262524,house,"dha defence, lahore, punjab",2 Kanal,6,5,450000000,40.0
47264089,house,"dha defence, lahore, punjab",5 Marla,4,3,22000000,5.0
47133943,house,"raiwind road, lahore, punjab",5 Marla,5,4,26500000,5.0
47208987,house,"dha defence, lahore, punjab",10 Marla,5,4,43000000,10.0
38999852,house,"dha defence, lahore, punjab",1 Kanal,6,5,73000000,20.0
46605710,house,"raiwind road, lahore, punjab",3 Marla,3,3,10600000,3.0
47014106,house,"dha defence, lahore, punjab",1 Kanal,6,5,101000000,20.0
47229726,house,"bahria town, lahore, punjab",5 Marla,4,3,19000000,5.0
45922807,house,"dha defence, lahore, punjab",10 Marla,5,4,51000000,10.0
47265543,house,"bahria town, lahore, punjab",8 Marla,4,3,19000000,8.0
47266830,house,"dha defence, lahore, punjab",10 Marla,5,4,55000000,10.0
38894174,house,"dha defence, lahore, punjab",1 Kanal,6,5,72800000,20.0
47267023,house,other,10 Marla,5,4,42500000,10.0
47267231,house,"state life housing society, lahore, punjab",10 Marla,5,4,40000000,10.0
45788407,house,"dha defence, lahore, punjab",5 Marla,4,3,22000000,5.0
47262343,house,"dha defence, lahore, punjab",5 Marla,4,3,23500000,5.0
47004958,house,other,3 Marla,4,3,9000000,3.0
47266875,house,"dha defence, lahore, punjab",10 Marla,5,4,47500000,10.0
47260742,flat,"raiwind road, lahore, punjab",7.7 Marla,2,2,25900000,7.7
47263022,flat,"bahria town, lahore, punjab",3.3 Marla,1,1,11000000,3.3
46591639,house,"dha defence, lahore, punjab",1 Kanal,6,5,71800000,20.0
47270350,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47265953,house,"dha defence, lahore, punjab",1 Kanal,6,5,71000000,20.0
47024757,house,"bahria town, lahore, punjab",10 Marla,6,5,28000000,10.0
47011429,house,other,10 Marla,6,6,29200000,10.0
42268704,flat,"bahria town, lahore, punjab",3.6 Marla,2,2,12000000,3.6
47088247,house,"dha defence, lahore, punjab",1 Kanal,5,5,65000000,20.0
47088237,house,other,1 Kanal,6,6,65000000,20.0
47088233,house,"dha defence, lahore, punjab",1 Kanal,5,5,140000000,20.0
47070147,house,"raiwind road, lahore, punjab",7 Marla,6,5,33500000,7.0
47269078,house,"dha defence, lahore, punjab",1 Kanal,6,6,195000000,20.0
47268943,house,"dha defence, lahore, punjab",1 Kanal,6,5,91500000,20.0
47042842,house,"valencia housing society, lahore, punjab",1 Kanal,6,5,78000000,20.0
46414087,house,"valencia housing society, lahore, punjab",10 Marla,6,6,44800000,10.0
39005973,flat,"dha defence, lahore, punjab",4.5 Marla,2,2,15000000,4.5
47070236,house,"raiwind road, lahore, punjab",7 Marla,6,5,36000000,7.0
47201149,flat,"askari, lahore, punjab",10 Marla,3,3,25500000,10.0
47201145,flat,"askari, lahore, punjab",10 Marla,3,3,25500000,10.0
42010627,house,"dha defence, lahore, punjab",11 Marla,5,5,44500000,11.0
47016946,house,other,9.2 Marla,6,5,25000000,9.2
44674284,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
47060663,flat,"askari, lahore, punjab",10 Marla,3,3,30000000,10.0
46705073,house,"state life housing society, lahore, punjab",5 Marla,4,3,18000000,5.0
47203787,house,"dha defence, lahore, punjab",10 Marla,5,4,45000000,10.0
47147290,house,"dha defence, lahore, punjab",1 Kanal,6,5,59500000,20.0
37557848,house,"dha defence, lahore, punjab",1 Kanal,6,5,95000000,20.0
38573598,house,"dha defence, lahore, punjab",1 Kanal,6,5,63200000,20.0
39016331,house,"dha defence, lahore, punjab",1 Kanal,7,6,84000000,20.0
44132974,house,"johar town, lahore, punjab",8 Marla,5,4,27500000,8.0
38851156,house,"dha defence, lahore, punjab",1 Kanal,6,5,61900000,20.0
47082834,house,"state life housing society, lahore, punjab",1 Kanal,6,5,52000000,20.0
46283785,house,"bedian road, lahore, punjab",3 Marla,4,3,9600000,3.0
46865194,house,"state life housing society, lahore, punjab",5 Marla,4,3,16800000,5.0
47163231,house,"dha defence, lahore, punjab",1 Kanal,6,5,137500000,20.0
47065773,flat,"bahria town, lahore, punjab",1.8 Marla,1,1,6300000,1.8
46159165,house,"dha defence, lahore, punjab",1 Kanal,6,5,66100000,20.0
47268237,house,other,10 Marla,6,5,31500000,10.0
47125557,flat,"bahria town, lahore, punjab",4.1 Marla,2,2,12000000,4.1
47287651,house,"dha defence, lahore, punjab",1 Kanal,6,5,56000000,20.0
46522465,house,"dha defence, lahore, punjab",10 Marla,5,4,45000000,10.0
47287644,house,other,4 Marla,4,3,15000000,4.0
46964021,house,"bahria orchard, lahore, punjab",5 Marla,4,3,13500000,5.0
47270260,house,"dha defence, lahore, punjab",10 Marla,5,4,40000000,10.0
47284325,house,other,7 Marla,6,5,25000000,7.0
47054182,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
47288312,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
47258913,house,other,5 Marla,5,4,27000000,5.0
47257398,house,other,10 Marla,6,6,32500000,10.0
47284683,house,other,5 Marla,6,5,21000000,5.0
47196085,house,"dha defence, lahore, punjab",1 Kanal,6,5,122500000,20.0
46379415,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
38484977,house,"dha defence, lahore, punjab",10 Marla,5,4,37500000,10.0
47208032,house,"bahria town, lahore, punjab",1 Kanal,6,6,79500000,20.0
47295023,house,"dha defence, lahore, punjab",5 Marla,4,3,21500000,5.0
46272606,house,"state life housing society, lahore, punjab",1 Kanal,6,5,53000000,20.0
47134712,house,"dha defence, lahore, punjab",1 Kanal,6,5,67000000,20.0
47295154,house,other,5 Marla,4,3,25000000,5.0
46938522,house,"bahria town, lahore, punjab",5 Marla,4,3,18000000,5.0
47295256,house,"state life housing society, lahore, punjab",10 Marla,5,4,41500000,10.0
38553460,house,"dha defence, lahore, punjab",1 Kanal,6,5,77000000,20.0
47268814,house,"bahria town, lahore, punjab",6 Marla,3,2,14500000,6.0
46342181,house,"state life housing society, lahore, punjab",1 Kanal,6,5,65000000,20.0
47296062,house,"dha defence, lahore, punjab",5 Marla,4,3,26000000,5.0
47298517,house,other,10 Marla,5,4,45000000,10.0
46690066,house,"dha defence, lahore, punjab",1 Kanal,5,5,102500000,20.0
47298842,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
47298904,house,"dha defence, lahore, punjab",1 Kanal,6,5,57500000,20.0
47134777,house,"dha defence, lahore, punjab",1.2 Kanal,6,5,72500000,24.0
46804607,house,"dha defence, lahore, punjab",1 Kanal,6,5,61000000,20.0
47061543,house,"askari, lahore, punjab",10 Marla,3,3,40500000,10.0
46803074,house,"dha defence, lahore, punjab",1 Kanal,6,6,82500000,20.0
46950518,house,other,10 Marla,6,5,30000000,10.0
47301385,house,"dha defence, lahore, punjab",2 Kanal,6,6,320000000,40.0
47143319,house,"dha defence, lahore, punjab",5 Marla,4,3,18500000,5.0
47295981,house,"dha defence, lahore, punjab",8.5 Marla,5,4,39500000,8.5
46992280,house,"dha defence, lahore, punjab",8 Marla,5,4,35000000,8.0
44869361,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
38553462,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
38434104,house,"dha defence, lahore, punjab",1 Kanal,6,5,56000000,20.0
47148769,flat,"bahria town, lahore, punjab",2 Marla,1,1,6300000,2.0
47201267,house,"bahria town, lahore, punjab",10 Marla,6,5,29900000,10.0
47051570,house,"dha defence, lahore, punjab",10 Marla,5,4,52500000,10.0
47041465,house,"dha defence, lahore, punjab",7 Marla,5,4,37500000,7.0
43909762,house,"dha defence, lahore, punjab",2 Kanal,7,6,400000000,40.0
47245590,flat,"bahria town, lahore, punjab",2 Marla,1,1,6100000,2.0
47269318,house,"dha defence, lahore, punjab",1 Kanal,6,5,73500000,20.0
46883992,house,"bahria town, lahore, punjab",5 Marla,4,3,18000000,5.0
47205907,house,"dha defence, lahore, punjab",1 Kanal,6,5,81500000,20.0
41098595,house,other,3 Marla,4,3,6500000,3.0
47150883,house,"dha defence, lahore, punjab",1 Kanal,6,5,109500000,20.0
46953572,house,"dha defence, lahore, punjab",1 Kanal,6,5,71000000,20.0
46967541,house,"dha defence, lahore, punjab",1 Kanal,6,5,79900000,20.0
47134761,house,"dha defence, lahore, punjab",1 Kanal,6,5,81000000,20.0
46180901,house,"dha defence, lahore, punjab",1 Kanal,6,5,69900000,20.0
47208959,house,"dha defence, lahore, punjab",2 Kanal,6,5,121000000,40.0
47141587,house,"bedian road, lahore, punjab",5 Marla,4,3,13500000,5.0
47052750,house,other,5 Marla,5,4,15000000,5.0
47145917,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47301023,house,"dha defence, lahore, punjab",1 Kanal,6,5,102500000,20.0
47182238,house,"dha defence, lahore, punjab",13 Marla,6,5,73500000,13.0
47225286,house,"dha defence, lahore, punjab",2 Kanal,6,5,450000000,40.0
47094897,house,"dha defence, lahore, punjab",1 Kanal,6,5,83500000,20.0
47207701,house,"bahria town, lahore, punjab",10 Marla,5,4,29000000,10.0
46800131,house,other,5 Marla,5,4,16300000,5.0
47301078,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
45401107,house,other,5 Marla,4,3,18100000,5.0
47173537,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
47011400,house,other,7 Marla,6,5,24200000,7.0
47173512,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47078617,house,"dha defence, lahore, punjab",1 Kanal,6,5,87500000,20.0
47173266,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
47308875,house,"dha defence, lahore, punjab",10 Marla,5,4,50000000,10.0
47093955,house,"dha defence, lahore, punjab",2 Kanal,6,5,109500000,40.0
47308988,house,"dha defence, lahore, punjab",10 Marla,5,4,39000000,10.0
47024963,house,"dha defence, lahore, punjab",5 Marla,4,3,24000000,5.0
47308594,house,"dha defence, lahore, punjab",1 Kanal,6,5,69500000,20.0
47309031,house,"dha defence, lahore, punjab",10 Marla,5,4,35000000,10.0
47127774,house,"dha defence, lahore, punjab",5 Marla,4,3,17000000,5.0
47103286,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
47103529,house,"dha defence, lahore, punjab",5 Marla,4,3,19000000,5.0
47026116,house,other,5 Marla,4,3,12300000,5.0
46624649,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
47310435,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
46678474,house,"dha defence, lahore, punjab",1 Kanal,5,5,84500000,20.0
47310568,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
47311584,house,other,10 Marla,4,3,22000000,10.0
46811244,house,other,5 Marla,4,3,21000000,5.0
46811197,house,other,5 Marla,4,3,23500000,5.0
47028064,house,other,5 Marla,3,3,18500000,5.0
46750268,house,other,5.5 Marla,5,4,19500000,5.5
46798298,house,other,10 Marla,6,5,35000000,10.0
47016846,house,other,10 Marla,6,5,36000000,10.0
46749529,house,other,10 Marla,6,5,35000000,10.0
47051281,house,other,5 Marla,4,3,19000000,5.0
47182859,house,"dha defence, lahore, punjab",1 Kanal,6,5,70500000,20.0
45537079,house,other,10 Marla,6,5,35000000,10.0
45613591,house,"state life housing society, lahore, punjab",1 Kanal,6,5,72000000,20.0
46766493,house,other,10 Marla,6,5,34000000,10.0
45524218,house,other,10 Marla,6,5,34500000,10.0
45513222,house,other,10 Marla,6,5,36000000,10.0
46766225,house,other,10 Marla,6,5,34500000,10.0
46640860,house,"dha defence, lahore, punjab",1 Kanal,5,5,77000000,20.0
47272512,house,"dha defence, lahore, punjab",1 Kanal,6,5,74500000,20.0
45849973,house,other,3 Marla,4,4,13000000,3.0
46863868,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
46890327,house,"dha defence, lahore, punjab",1 Kanal,6,5,66000000,20.0
47165470,house,other,10 Marla,5,4,32500000,10.0
46522693,house,"dha defence, lahore, punjab",10 Marla,5,4,44000000,10.0
46787819,house,"dha defence, lahore, punjab",1 Kanal,5,6,84900000,20.0
47034384,house,"park view city, lahore, punjab",5 Marla,4,4,18500000,5.0
47034438,house,"park view city, lahore, punjab",5 Marla,5,4,19500000,5.0
46777283,house,"park view city, lahore, punjab",5 Marla,4,4,16500000,5.0
47051270,house,"central park housing scheme, lahore, punjab",5 Marla,4,3,17500000,5.0
47313793,house,"dha 11 rahbar, lahore, punjab",5 Marla,5,4,23000000,5.0
47313417,flat,"bahria town, lahore, punjab",1.8 Marla,1,1,4500000,1.8
47314102,house,"dha defence, lahore, punjab",10 Marla,4,3,38000000,10.0
46749167,house,"dha defence, lahore, punjab",1 Kanal,6,5,63500000,20.0
45533373,house,"dha defence, lahore, punjab",7 Marla,5,4,52500000,7.0
47313975,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47196453,house,"dha defence, lahore, punjab",1 Kanal,6,5,144500000,20.0
47182624,house,"dha defence, lahore, punjab",1 Kanal,6,5,79000000,20.0
47196689,house,"dha defence, lahore, punjab",1 Kanal,6,5,91000000,20.0
46816287,house,"raiwind road, lahore, punjab",10 Marla,6,6,47500000,10.0
47196770,house,"dha defence, lahore, punjab",1 Kanal,6,5,79500000,20.0
47196875,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
47176473,house,"dha defence, lahore, punjab",1 Kanal,6,5,112500000,20.0
46514774,house,"central park housing scheme, lahore, punjab",10 Marla,4,3,22500000,10.0
46515168,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,25500000,10.0
46712695,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,30000000,10.0
47167259,house,"dha defence, lahore, punjab",1 Kanal,6,5,78900000,20.0
47317492,house,"dha defence, lahore, punjab",1 Kanal,6,5,125000000,20.0
47135921,house,"dha defence, lahore, punjab",1 Kanal,6,5,75500000,20.0
47046477,house,"central park housing scheme, lahore, punjab",10 Marla,4,3,21500000,10.0
47245531,house,"dha defence, lahore, punjab",1 Kanal,5,5,63000000,20.0
47054860,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,29500000,10.0
46379162,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
47050241,house,"dha defence, lahore, punjab",1 Kanal,6,6,105000000,20.0
46676793,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,25500000,10.0
47182237,house,other,3 Marla,4,3,9000000,3.0
46724341,house,"park view city, lahore, punjab",5 Marla,4,4,14000000,5.0
47201571,house,"dha defence, lahore, punjab",1 Kanal,6,5,104100000,20.0
47182212,house,other,5 Marla,5,4,14000000,5.0
46980714,house,other,6.7 Marla,6,5,24000000,6.7
47174522,house,"dha defence, lahore, punjab",10 Marla,6,4,48500000,10.0
47104270,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47268847,flat,"bahria town, lahore, punjab",2 Marla,1,1,6100000,2.0
46751081,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
46170228,house,"dha defence, lahore, punjab",1.2 Kanal,6,5,69900000,24.0
44449679,house,"dha defence, lahore, punjab",2 Kanal,7,6,350000000,40.0
47317914,house,"bahria orchard, lahore, punjab",5 Marla,4,3,15000000,5.0
47317905,house,"bahria orchard, lahore, punjab",5 Marla,4,3,17000000,5.0
47288332,house,"bahria town, lahore, punjab",10 Marla,6,5,41000000,10.0
47314057,house,"bahria orchard, lahore, punjab",8 Marla,6,5,20000000,8.0
47314405,house,"dha defence, lahore, punjab",1.3 Kanal,6,6,185000000,26.0
47147094,house,"park view city, lahore, punjab",5 Marla,4,4,17000000,5.0
47085417,house,"park view city, lahore, punjab",5 Marla,4,4,15000000,5.0
45692539,house,other,3 Marla,4,3,11000000,3.0
46787703,house,"dha defence, lahore, punjab",10 Marla,5,4,52500000,10.0
47321635,house,"dha defence, lahore, punjab",10 Marla,5,4,48000000,10.0
47321668,house,"dha defence, lahore, punjab",10 Marla,5,4,55000000,10.0
46279236,house,other,10 Marla,5,5,35000000,10.0
